touchless_signal,name,brand,address,city,state,zip,lat,lng,car_wash_type,automated,self_service,phone,website,opening_hours,osm_id
false,,,,,NJ,,39.9331671,-74.1795827,,,,,,,way/1358424744
false,,,,,NJ,,39.0131597,-74.8747025,,,,,,,way/1367182431
false,,,,,NJ,,40.8534714,-74.0352764,,,,,,,way/1368020165
false,Mountainville Car Wash,,1929 South 5th Street,Allentown,NJ,18103,40.579135,-75.4562985,,,,,,,way/1393463327
false,Team Car Wash,,,,NJ,,40.383143,-74.2425573,,,,,,,way/1421454754
false,,,,,NJ,,40.5934914,-74.2899165,,,,,,,way/1498930808
false,,,,,NC,,35.5603442,-80.4156401,,,,,,,node/1375370378
false,,,,,NC,,35.8945916,-82.0678582,,,,,,,node/1383340474
false,,,,,NC,,34.8358227,-82.2820802,,,,,,,node/1707372630
false,,,,,NC,,35.7571502,-78.6994885,,,,,,,node/1757855280
false,,,,,NC,,35.0410637,-78.8979842,,,,,,,node/1820692198
false,,,,,NC,,35.9798237,-84.1002015,,,,,,,node/1850493715
false,,,,,NC,,34.215681,-78.0182612,,yes,yes,,,,node/2002859913
false,,,,,NC,,36.5008987,-79.7462669,,no,only,,,,node/2090494486
false,,,,,NC,,34.9636489,-81.0014984,,,,,,,node/2591097381
false,,,,,NC,,34.9646743,-80.9986191,,,,,,,node/2591097382
false,,,,,NC,,33.8615577,-81.2023856,,,,,,,node/2834426656
false,,,,,NC,,35.3786747,-78.5401628,,,,,,,node/2973560092
false,,,,,NC,,35.1589572,-78.9737878,,,,,,,node/2983692688
false,Car Wash,,,,NC,,36.1449789,-81.1637667,,,,,,,node/3023522448
false,,,,,NC,,36.4045982,-77.646555,,,,,,,node/3124310993
false,,,,,NC,,35.5632626,-77.0627152,,,,,,,node/3128354916
false,,,,,NC,,34.674012,-77.3335907,,,,,,,node/3152789104
false,,,,,NC,,34.0252389,-81.0825122,,,,,,,node/3155486210
false,,,,,NC,,35.595697,-77.3375936,,,,,,,node/3178288741
false,,,,,NC,,34.5260412,-82.6579954,,,,,,,node/3353328046
false,,,,,NC,,34.5010491,-82.6842821,,,,,,,node/3358815794
false,,,,,NC,,34.4763855,-82.6522788,,yes,yes,,,,node/3360873503
false,,,,,NC,,36.1130852,-80.1622445,,,,,,,node/3502179230
false,,,,,NC,,36.4378081,-83.6075632,,,,,,,node/3517519805
false,,,,,NC,,36.4484048,-83.5747733,,,,,,,node/3517538532
false,,,,,NC,,36.5753345,-82.1910486,,,,,,,node/3656152289
false,,,,,NC,,35.918866,-80.0588048,,,,,,,node/3694495096
false,,,,,NC,,35.8576142,-80.1039668,,,,,,,node/3709936230
false,,,,,NC,,35.4315472,-81.5011388,,,,,,,node/3810338558
false,Mr Clean Car Wash,,,,NC,,34.1286636,-84.0976329,,,,,,,node/3980484828
false,,,,,NC,,35.3203376,-81.5176521,,,,,,24/7,node/4010277501
false,,,111 River Park Road,Mooresville,NC,28117,35.6040587,-80.9041459,,,,,,,node/4059099931
false,,,,,NC,,35.9517575,-80.0323611,,no,only,,,,node/4096175207
false,,,,,NC,,36.3710768,-84.1312736,,,,,,,node/4437510674
false,,,,,NC,,36.026813,-80.1627969,,,,,,,node/4455927048
false,,,,,NC,,33.9689146,-84.2086157,,,,,,,node/4594502236
false,,,,,NC,,35.8812174,-78.8294783,,,,,,24/7,node/4600908499
false,,,,,NC,,33.9933098,-81.3034214,,,,,,,node/4745785590
false,,,,,NC,,34.1412832,-83.9536558,,,,,,,node/4879172821
false,,,,,NC,,35.575702,-80.569276,,,,,,,node/5108486829
false,,,,,NC,,33.9755042,-81.1658119,,,,,,,node/5268645295
false,,,,,NC,,34.0133973,-81.1741281,,,,,,,node/5287243794
false,,,,,NC,,34.0715331,-80.9593298,,,,,,,node/5333869407
false,,,,,NC,,35.0626811,-79.0170773,,,,,,,node/5334308362
false,,,,,NC,,34.0066761,-81.7706309,,,,,,,node/5339048611
false,Al's Car Wash & Detail Shop,,,,NC,,33.9783902,-81.0746819,,,,,,,node/5371078991
false,,,,,NC,,35.4842181,-80.8676847,,,,,,,node/5929477709
false,,,,,NC,,35.7971434,-78.8143307,,,,,,,node/6170362952
false,,,,,NC,,34.1842087,-84.1076003,,,,,,,node/6193221831
false,Whatta Wash East,,2171 East Main Street,Spartanburg,NC,29307,34.9756385,-81.8775769,,yes,no,,,,node/6308785392
false,,,,,NC,,36.2939354,-76.2470012,,,,,,,node/6311430227
false,,,,,NC,,35.5495936,-80.4050421,,,,,,,node/6376552567
false,,,,,NC,,35.8754467,-80.0715124,,,,,,,node/6437580280
false,,,,,NC,,35.2783888,-80.806408,,,,,,,node/6530620172
false,,,,,NC,,35.7761415,-80.2592213,,,,,,,node/6601227864
true,Brushless Car Wash,,,,NC,,35.6162937,-78.534552,,yes,no,,,,node/6661782128
false,Whistle Express Car Wash,,2906 Battleground Avenue,,NC,,36.1131914,-79.8327784,,yes,no,,https://whistleexpresscarwash.com/locations/286-battleground/,08:00-19:00,node/7108060479
false,Clean machines auto detailing,,846 East Court Street,Marion,NC,28752,35.6904419,-81.9965252,,,,,,,node/7215071337
false,,,2240 US-221 Business,Marion,NC,28752,35.7070851,-82.0323386,,,,,,,node/7243491207
false,,,,,NC,,35.8126996,-80.2655285,,,,,,,node/7797733420
false,,,,,NC,,33.9091031,-81.532952,,,,,,,node/7900875116
false,,,,,NC,,33.9853679,-81.2459596,,,,,,,node/7906662728
false,Zips Car Wash,,2300 Battleground Avenue,,NC,,36.1013363,-79.8210866,,yes,no,+1-336-933-6362,https://www.zipscarwash.com/,,node/8428238105
false,Coastal Carolina Car Wash,,6100 Castle Hayne Road,Castle Hayne,NC,28429,34.3578519,-77.8989498,,,,+1-910-458-9868,,,node/8490367483
false,Bubblewerks Car Wash,,,,NC,,35.9412805,-78.5613031,,,,,,,node/8593018738
false,,,,,NC,,35.0880511,-78.9799203,,,,,,,node/8928462022
false,,,,,NC,,35.9612155,-77.8278794,,,,,,,node/9069252572
false,The Riptide Car Wash And Auto Spa,,1340 NC 24-87,Cameron,NC,28326,35.2577477,-79.0412149,,,,,,,node/9140624889
false,,,,,NC,,34.0061311,-81.1198936,,yes,no,,,,node/9156844157
false,,,,,NC,,33.9877691,-81.2439635,,,,,,,node/9388162572
false,Kwik Kar Wash & Coin Laundry,,133 Railroad Street,Marion,NC,28752,35.6810178,-82.009983,,,,,,,node/9746981892
false,,,,,NC,,35.187078,-80.690511,,,,,,,node/9831101888
false,,,,,NC,,35.2481395,-82.7228017,,,,,,,node/9831467190
false,Caliber Car Wash,,38 Dan Owen Drive,Hampstead,NC,28443,34.3656786,-77.7116715,,yes,,+19105373467,https://calibercarwash.com/locations/hampstead/,07:00-20:00,node/9962264427
false,,,,,NC,,35.137788,-81.8626323,,,,,,,node/9978767314
false,,,,,NC,,34.6357405,-82.7841557,,,,,,,node/9982766617
false,,,,,NC,,34.8472593,-82.4577057,,,,,,,node/10266689446
false,,,,,NC,,33.9115514,-81.532231,,,,,,,node/10549034762
false,,,,,NC,,34.6240479,-79.0459168,,,,,,,node/10552477173
false,Wash Me Now Inc,,3104 Durham Road,Roxboro,NC,27573,36.3510185,-78.9828816,,,,+13365995044,,,node/10694935036
false,Bonnie Mist Car Wash,,1720 Connelly Springs Road,Lenoir,NC,28645,35.8513213,-81.5405356,,,,,,,node/10702012783
false,Sam's Car Wash Inc,,1022 West Innes Street,Salisbury,NC,28144,35.6760933,-80.480192,,,,+17046334256,,,node/10709841557
false,,,,,NC,,34.4998956,-79.3091256,,yes,yes,,,,node/11110805539
false,,,,,NC,,36.3503971,-82.2347296,,,,,,,node/11140132133
false,Circle K,Circle K,,,NC,,35.7516984,-78.8761511,,,,,,,node/11146959321
false,,,,,NC,,36.098562,-78.4685754,,,,,,,node/11149006024
false,,,,,NC,,34.9484876,-82.2216091,,,,,,,node/11236013263
false,,,,,NC,,35.0577817,-81.6415593,,,,,,,node/11267119128
false,,,,,NC,,34.7955164,-81.4841972,,,,,,,node/11275737538
false,,,,,NC,,35.2722103,-81.4250656,,,,,,,node/11287026121
false,,,,,NC,,34.8112656,-82.573651,,,,,,,node/11288647770
false,,,,,NC,,35.384705,-81.3725326,,yes,yes,,,,node/11338981209
false,,,,,NC,,34.6928688,-79.9075127,,,,,,,node/11364643229
false,,,,,NC,,35.2443379,-82.0883422,,,,,,,node/11394056819
false,,,,,NC,,36.0704468,-79.2705389,,,,,,,node/11439345941
false,,,,,NC,,35.5535553,-82.8513658,,,,,,,node/11459909845
false,,,,,NC,,35.3338539,-80.7513382,,no,yes,,,24/7,node/11497444143
false,Detrick's Car Wash,,2780 Church Street,Conway,NC,29526,33.8613466,-79.0909483,,,,,,Mo-Sa 08:00-20:00; Su 10:00-19:00,node/11532544072
false,,,,,NC,,34.0112501,-83.8396344,,,,,,,node/11811627214
false,,,,,NC,,34.2136579,-78.0220993,,,,,,,node/11905706916
false,H2Turbo Car Wash,,,,NC,,34.1757248,-77.9242855,,,,,,,node/12051053299
false,,,,,NC,,34.7314111,-80.7649095,,,,,,,node/12264425769
false,,,,,NC,,36.0883755,-80.0641496,,,,,,,node/12290486195
false,,,,,NC,,35.0195038,-80.5894053,,,,,,,node/12361992911
false,,,,,NC,,34.8399274,-81.9700201,,,,,,,node/12362034643
false,,,,,NC,,35.9692127,-83.2052438,,,,,,,node/12480739005
false,,,,,NC,,33.9161159,-81.5125774,,,,,,,node/12546001015
false,,,,,NC,,35.3568692,-77.9575791,,yes,yes,,,,node/12663023395
false,Caliber Car Wash,,2764 Chamblee Tucker Road,Atlanta,NC,30341,33.8813192,-84.2753285,,,,,,Mo-Su 08:00-19:00,node/12774376161
false,,,,,NC,,34.0750514,-80.9955601,,,,,,,node/13015036792
false,,,,,NC,,35.3391101,-77.9190532,,,,,,,node/13198785499
false,Uptown Park&Wash,,227 East 3rd Street,Charlotte,NC,28202,35.2232716,-80.8433355,,,,,,Mo-Fr 08:00-17:00; Sa-Su 08:00-12:00,node/13316712069
false,,,,,NC,,35.2549098,-79.284476,,,,,,,node/13543561430
false,,,,,NC,,35.2527435,-81.1478117,,,,,,,node/13564490660
false,,,,,NC,,35.3353271,-80.7133314,,,,,,,node/13566074057
false,,,,,NC,,34.175732,-81.3245174,,,,,,,node/13661462732
false,Tiger Wash,,,,NC,,34.6815457,-82.820848,,,,,,,way/28425999
false,,,,,NC,,34.7039132,-82.7957682,,,,,,,way/28771141
false,,,,,NC,,35.9055719,-78.6575902,,,,,,,way/47732298
false,,,4202 Fayetteville Road,Raleigh,NC,27603,35.7225648,-78.6532278,,,,,,,way/47758841
false,,,725 Rock Quarry Road,Raleigh,NC,27610,35.7700257,-78.6188536,,,,,,,way/47760131
false,,,,,NC,,35.8008539,-78.6220211,,,,,,,way/47837480
false,SoftGloss Car Wash,,,,NC,,35.8208631,-78.6286328,,,,,,,way/47917473
false,,,3220 Duraleigh Road,Raleigh,NC,27612,35.8249038,-78.7077997,,,,,,,way/47917507
false,Autobell Car Wash,,1102 Autumn View Drive,Knightdale,NC,27545,35.7980542,-78.4972396,,,,+1-919-217-1767,https://autobell.com,,way/47918502
false,American Pride,,,,NC,,35.8500045,-78.6032898,,,,,,,way/47968884
false,,,,,NC,,35.3268648,-80.7736374,,,,,,,way/62342882
false,,,,,NC,,34.8417746,-82.4433675,,,,,,,way/74827259
false,,,,,NC,,34.9773178,-80.9931823,,,,,,,way/120904753
false,,,,,NC,,34.9763637,-80.9901925,,,,,,,way/121262465
false,,,,,NC,,36.4310751,-78.4309535,,,,,,,way/170015699
false,,,,,NC,,35.0997926,-80.9881273,,,,,,,way/183515429
false,,,,,NC,,35.7453382,-78.7632144,,,,,,,way/198368888
false,,,,,NC,,35.7458808,-79.1681347,,,,,,,way/202503511
false,Zips Car Wash,,7510 Purfoy Road,,NC,,35.5914034,-78.774158,,yes,no,,,,way/212913815
false,,,,,NC,,36.077188,-78.9091073,,,,,,,way/224488559
false,Blue Beacon,Blue Beacon,,,NC,,36.0717762,-79.3509704,,,,,https://bluebeacon.com/locations/listing/haw-river-nc,,way/229625144
false,Blue Beacon,Blue Beacon,,,NC,,35.8812918,-84.2331241,,,,,https://bluebeacon.com/locations/listing/knoxville-tn,,way/229730598
false,,,,,NC,,35.7050836,-78.7938528,,,,,,,way/239011068
false,,,4159 Old Chapel Hill Road,Durham,NC,27707,35.9486184,-78.9681744,,,,,,,way/239265506
false,,,,,NC,,34.9769081,-81.0007437,,,,,,,way/250118182
false,,,,,NC,,34.0192275,-81.0419605,,no,only,,,,way/253892410
false,,,,,NC,,35.1049877,-80.9857399,,,,,,,way/256262263
false,,,,,NC,,34.1630084,-80.9659403,,,,,,,way/257323601
false,,,,,NC,,35.0945688,-80.9349746,,yes,no,,,,way/257846031
false,,,,,NC,,35.0938724,-80.9362885,,,,,,,way/257846032
false,,,,,NC,,36.0540634,-78.9037153,,,,,,,way/264779986
false,,,,,NC,,35.9302031,-84.0323394,,,,,,,way/267227021
false,,,,,NC,,34.9296959,-78.9123989,,,,,,,way/278316093
false,,,,,NC,,34.0327942,-81.122827,,,,,,,way/283422868
false,Wash Express,,,,NC,,35.7030649,-82.5649977,,yes,yes,,,,way/288817191
false,,,,,NC,,33.9510792,-83.3811658,,,,,,,way/296008720
false,,,2667 Durham-Chapel Hill Boulevard,Durham,NC,27707,35.9738558,-78.9304154,,no,yes,,,24/7,way/297458262
false,,,,,NC,,34.8402789,-82.3431224,,,,,,,way/301810436
false,,,416 Pelham Road,Greenville,NC,29615,34.8580552,-82.3358061,,,,,,,way/302604026
false,,,187 Oak Street,Athens,NC,30601,33.9540664,-83.3664218,,,,,,,way/304021757
false,,,,,NC,,34.0244846,-81.062108,,,,,,,way/305351584
false,,,,,NC,,33.9838347,-81.0973145,,,,,,,way/311489176
false,,,,,NC,,33.9840896,-81.0994743,,no,only,,,,way/311489305
false,Spinx Car Wash,,906 South Batesville Road,Greer,NC,29651,34.8712288,-82.2535253,,,yes,,,,way/312108656
false,,,2925 Guess Road,Durham,NC,27705,36.0331689,-78.9295982,,,,,,,way/314485609
false,,,,,NC,,34.7212904,-77.4574321,,,,,,,way/315084745
false,,,,,NC,,36.4980557,-77.6442268,,,,,,,way/320722536
false,,,,,NC,,35.0587913,-80.849937,,,,,,,way/322618136
false,,,,,NC,,35.214959,-80.7800865,,,,,,,way/323384158
false,,,6301 The Plaza,Charlotte,NC,28215,35.2495932,-80.7503827,,,,,,,way/323582261
false,,,,,NC,,35.2494309,-80.7505996,,,,,,,way/323582380
false,,,201 Towne Centre Boulevard,Pineville,NC,28134,35.0845463,-80.8839082,,,,,,,way/324519489
false,,,,,NC,,35.1188179,-80.8811419,,,,,,,way/324520361
false,,,,,NC,,35.1346303,-80.8914213,,,,,,,way/324520765
false,,,,,NC,,35.0843273,-80.8839414,,,,,,,way/324522501
false,,,,,NC,,35.0846198,-80.8836532,,,,,,,way/324524209
false,,,,,NC,,35.2683149,-80.8372249,,,,,,,way/324609091
false,,,,,NC,,34.4682083,-82.6576343,,no,yes,,,,way/329243482
false,,,,,NC,,34.0465935,-84.1777376,,,,,,,way/332628278
false,Whistle Express Wash,,2101 Laurens Road,Greenville,NC,29607,34.8367688,-82.354392,,yes,,,,,way/343498832
false,,,,,NC,,35.7359936,-81.7097802,,,,,,,way/348061525
false,Tidal Wave Auto Spa,,1564 Holcomb Bridge Road,Roswell,NC,30076,34.0189987,-84.3138596,,,,,,,way/353742424
false,,,,,NC,,35.8376482,-78.8571029,,,,,,,way/359874099
false,Ultra Car Wash,,,,NC,,33.9598355,-84.0046363,,,,,,,way/365220399
false,,,,,NC,,35.4996584,-82.5225772,,,,,,,way/366868278
false,,,,,NC,,34.0599881,-80.972948,,,,,,,way/371382468
false,,,,,NC,,35.7341042,-81.6846492,,,,,,,way/375971394
false,,,,,NC,,34.4432638,-83.1147799,,,,,,,way/389305149
false,,,,,NC,,34.443129,-83.1148167,,,,,,,way/389305155
false,,,,,NC,,34.5296168,-83.9820423,,,,,,,way/395287415
false,,,,,NC,,36.216377,-84.1530672,,,,,,,way/399567590
false,,,,,NC,,34.0867322,-84.0226598,,,,,,,way/400408830
false,5 Star Express Car Wash,,3803 West Gate City Boulevard,Greensboro,NC,27407,36.0378345,-79.8555274,,,,,,,way/408993915
false,,,,,NC,,34.1076195,-83.7027293,,,,,,,way/415806260
false,,,,,NC,,36.3544216,-84.1489672,,,,,,,way/436110841
false,,,,,NC,,36.0830609,-76.6258573,,,,,,,way/441864336
false,,,,,NC,,34.8569271,-82.254075,,,,,,,way/441929113
false,,,211 Griffin Street,Pickens,NC,29671,34.8848901,-82.7065988,,,,,,,way/447087711
false,ModWash,ModWash,98 Garner Road,Spartanburg,NC,29303,34.9656647,-81.9299834,,,,,https://www.modwash.com/,,way/456980293
false,,,,,NC,,36.0233721,-83.9265487,,,,,,,way/469655582
false,,,,,NC,,36.4357161,-77.9086889,,,,,,,way/474383154
false,,,,,NC,,35.1301513,-80.9424078,,,,,,,way/474752212
false,,,,,NC,,34.6642403,-77.0420111,,,,,,,way/485028207
false,,,,,NC,,35.9721979,-83.9848692,,,,,,,way/486908772
false,,,,,NC,,35.0387443,-80.8068408,,,,,,,way/489887710
false,,,,,NC,,36.0106605,-83.9701104,,,,,,,way/492224545
false,,,,,NC,,36.0112432,-83.9710044,,,,,,,way/492224609
false,,,,,NC,,36.0120067,-83.9701166,,,,,,,way/492224611
false,,,,,NC,,35.9745414,-83.9705957,,,,,,,way/492271273
false,,,,,NC,,35.3717527,-80.7222687,,,,,,,way/500294069
false,Autobell Car Wash,,,,NC,,35.3738696,-80.723764,,,,,,,way/500294080
false,,,,,NC,,36.1067712,-84.1309424,,,,,,,way/503008800
false,,,,,NC,,34.0083478,-81.1463129,,,,,,,way/508496513
false,,,,,NC,,36.1171553,-84.1189385,,no,only,,,,way/509239459
false,,,,,NC,,33.9896476,-81.0422768,,,,,,,way/510854963
false,,,,,NC,,36.3274467,-82.2020426,,,,,,,way/511233050
false,,,,,NC,,34.1607064,-80.9298721,,,,,,,way/512861844
false,,,,,NC,,34.0991056,-80.854822,,,,,,,way/513092792
false,,,,,NC,,34.1465106,-80.9115085,,,,,,,way/514049688
false,,,,,NC,,34.9452396,-83.7532474,,,,,,,way/520705261
false,,,3135 Brushy Creek Road,Greer,NC,29650,34.9164309,-82.2676229,,,,,https://www.myspinx.com/,,way/523028618
false,,,,,NC,,35.0459958,-80.9906873,,,,,,,way/524970004
false,,,,,NC,,34.0856476,-80.9594261,,,,,,,way/533825703
false,,,,,NC,,34.905628,-82.1787388,,,,,,,way/543124472
false,,,,,NC,,35.0873569,-80.9335234,,,,,,,way/543929761
false,TLC Car Wash,,,,NC,,35.029215,-79.0568901,,,,,,,way/544061067
false,,,,,NC,,35.0343481,-80.9711936,,,,,,,way/544655243
false,,,,,NC,,35.1722811,-80.9594807,,,,,,,way/545163962
false,Autobell Car Wash,,,,NC,,35.1321421,-80.9411862,,,,,,,way/545293200
false,,,,,NC,,35.1149751,-80.9255527,,,,,,,way/545763523
false,,,,,NC,,35.2594913,-82.7154174,,,,,,24/7,way/545933043
false,,,14115 East Wade Hampton Boulevard,Greer,NC,29651,34.9468762,-82.2092935,,,,,,,way/545965044
false,,,,,NC,,35.0365993,-80.975734,,,,,,,way/546483451
false,,,,,NC,,33.907108,-81.2243346,,,,,,,way/546852807
false,,,,,NC,,35.0136414,-80.8510165,,,,,,,way/546854758
false,,,,,NC,,34.9568334,-80.8543019,,,,,,,way/546867182
false,,,,,NC,,33.9542829,-81.2298412,,,,,,,way/547104818
false,,,,,NC,,33.9845776,-81.2518767,,,,,,,way/547277228
false,Wash Depot,,202 East Macon Street,Warrenton,NC,27589,36.398513,-78.1537244,,no,only,,,,way/548192819
false,,,,,NC,,36.4038905,-78.1600304,,,,,,,way/548192828
false,,,,,NC,,33.9389944,-81.1513146,,,,,,,way/548795002
false,,,,,NC,,34.8515255,-82.2313055,,,,,,,way/548875099
false,Autobell Car Wash,,,,NC,,35.4772702,-81.2373975,,,,,,,way/549216110
false,,,,,NC,,35.0903669,-78.9857561,,,yes,,,,way/550352768
false,,,,,NC,,35.1294116,-81.2172636,,,,,,,way/550544684
false,,,,,NC,,35.0129541,-81.2464513,,,,,,,way/550991286
false,,,,,NC,,36.5453404,-82.5034258,,,,,,,way/552473493
false,,,,,NC,,36.5579584,-82.5675014,,,,,,,way/552473555
false,,,,,NC,,35.2241742,-80.8969764,,,,,,,way/553088097
false,,,,,NC,,35.2253563,-80.8902131,,,,,,,way/553088112
false,,,,,NC,,33.9557479,-80.9256439,,,,,,,way/554636938
false,Mr. Sud's Car Wash,,,,NC,,33.9700339,-80.9488363,,,,,,,way/554648696
false,,,,,NC,,34.0720874,-80.9490081,,,,,,,way/554658837
false,,,,,NC,,35.09835,-80.7824665,,yes,no,,,,way/556035201
false,,,,,NC,,36.5611575,-82.5517555,,,,,,,way/556058997
false,Casey's,,,,NC,,35.944166,-84.0689651,,yes,no,,,,way/556917114
false,,,,,NC,,36.0962532,-80.4189746,,,,,,,way/557049756
false,,,,,NC,,33.9106266,-81.2244046,,,,,,,way/557844672
false,,,,,NC,,35.7643759,-83.9722325,,,,,,,way/558845992
false,,,,,NC,,34.2160507,-80.9787074,,,,,,,way/558886133
false,,,,,NC,,34.2135275,-80.9797656,,,,,,,way/558886150
false,,,,,NC,,34.4945502,-81.9862797,,no,only,,,,way/559511315
false,,,,,NC,,33.9554286,-81.2320127,,,,,,,way/560760278
false,,,,,NC,,34.076373,-80.9972777,,,,,,,way/567109269
false,,,703 Mauldin Road,Greenville,NC,29607,34.7926073,-82.3527033,,,,,,,way/567890595
false,,,,,NC,,34.790633,-82.3140664,,,,,,,way/569112079
false,,,,,NC,,35.7013475,-81.2931956,,,,,,,way/569393628
false,,,,,NC,,35.9519703,-84.1684278,,,,,,,way/571420082
false,,,,,NC,,35.2485961,-82.7216593,,,,,,,way/575077303
false,,,,,NC,,34.8439423,-82.4213443,,,,,,,way/575563471
false,Autobell,,9110 Albemarle Road,Charlotte,NC,28227,35.2112501,-80.6890092,,,,,,,way/577247969
false,,,,,NC,,35.3121634,-80.7114836,,,,,,,way/577602446
false,Sam's Xpress Car Wash,,1531 Sams Lane,Charlotte,NC,28262,35.3109322,-80.7153107,,,,,,,way/577602459
false,,,2195 East Main Street,Duncan,NC,29334,34.8873265,-82.0672311,,,yes,,,,way/577818787
false,,,82 Astor Street,Wellford,NC,29385,34.9531668,-82.1124518,,,,,,,way/577828403
false,,,,,NC,,35.2521912,-81.0293324,,,,,,,way/577920278
false,,,,,NC,,35.2528637,-81.0435943,,,,,,,way/577920291
false,,,,,NC,,36.0206738,-78.9503969,,yes,yes,,,24/7,way/581368411
false,,,,,NC,,34.9156684,-82.3178703,,,,,,,way/582715456
false,,,,,NC,,34.8966684,-82.3415957,,,,,,,way/582904363
false,,,,,NC,,34.9487405,-82.2256261,,,,,,,way/583945502
false,Four Seasons Auto Care,,1723 South Miami Boulevard,Durham,NC,27703,35.9465749,-78.8374389,,,,,,,way/584045916
false,,,,,NC,,35.9120637,-78.7841936,,,,,,,way/587950612
false,,,,,NC,,35.7897661,-78.738676,,yes,no,,,,way/590526349
false,,,2638 Poinsett Highway,Greenville,NC,29609,34.9018023,-82.416341,,,,,,,way/592878334
false,,,3825 West Highway 74,Wingate,NC,28174,34.9829056,-80.4515402,,,,,,,way/596212656
false,,,,,NC,,35.3065595,-83.1896992,,,,,,,way/601458551
false,,,,,NC,,35.3335035,-80.798386,,,,,,,way/602291802
false,,,448 Swannanoa River Road,Asheville,NC,28805,35.5791267,-82.5134044,,yes;no,yes,,,,way/603518706
false,Zips Car Wash,,125 Tunnel Road,Asheville,NC,28805,35.5923221,-82.5314089,,yes,no,,,,way/604398423
false,,,902 U. S. 64,Apex,NC,27502,35.7448274,-78.8216636,,,,,,24/7,way/605310121
false,Autobell Car Wash,,,,NC,,35.6217672,-82.5540082,,,,,,,way/606828835
false,,,,,NC,,33.9933014,-79.2016144,,,,,,,way/609839837
false,,,,,NC,,34.1471005,-79.020184,,,,,,,way/609957782
false,Circle K,Circle K,985 Johnson Ridge Road,Elkin,NC,28621,36.2738398,-80.8438398,,,,,,,way/610052627
false,,,,,NC,,36.0155387,-82.1563298,,,,,,,way/614158456
false,Efland Car Wash,,3626 US 70,Efland,NC,27243,36.0808706,-79.1729989,,,,,,,way/625315877
false,,,,,NC,,33.9650157,-84.2421043,,,,,,,way/625347554
false,,,14408 Adair Manor Court,Charlotte,NC,28277,35.0504843,-80.8667,,,,,,,way/628040955
false,,,,,NC,,36.0802795,-81.9276374,,,,,,,way/628464692
false,Harbour's Car Wash East,,422 East Main Street,Sanford,NC,27332,35.4589671,-79.1464298,,,,,,,way/628666678
false,Lightning McClean Car Wash,,1031 Martin Luther King Junior Parkway,Durham,NC,27713,35.9491922,-78.9260617,,,,,,,way/629944924
false,Harbour’s Car Wash,,,,NC,,35.4395744,-79.218125,,,,,,,way/630079342
false,Dale's Car Wash,,5175 Barbecue Church Road,Sanford,NC,27332,35.3796287,-79.1083319,,,,+19193432340,,,way/630741073
false,,,,,NC,,35.4550296,-79.1407833,,,,,,,way/630793592
false,,,,,NC,,35.0837251,-80.8394808,,,,,,,way/634479211
false,,,,,NC,,36.497796,-81.1104683,,,,,,,way/635448905
false,,,,,NC,,35.6022506,-77.3527525,,,yes,,,,way/637060472
false,Speedy Wash,Speedway,,,NC,,35.8650715,-76.7279887,,,yes,,,,way/640432703
false,,,,,NC,,34.2505166,-80.6452965,,,,,,,way/646991664
false,,,,,NC,,34.2491152,-80.6441878,,,,,,,way/646991711
